date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2015-12-08 22:00:00,123.35,122.914,123.387,122.715,123.389,122.945,123.463,122.728,194992
2015-12-09 22:00:00,122.914,121.426,123.04,121.068,122.945,121.451,123.054,121.081,287615
2015-12-10 22:00:00,121.426,121.525,121.861,121.238,121.451,121.595,121.874,121.253,236663
2015-12-11 22:00:00,121.525,120.923,122.223,120.576,121.595,120.995,122.237,120.587,297023
2015-12-13 22:00:00,120.923,121.162,121.165,120.982,120.995,121.181,121.203,121.023,986
2015-12-14 22:00:00,121.162,121.012,121.347,120.337,121.181,121.051,121.361,120.351,315404
2015-12-15 22:00:00,121.012,121.636,121.787,120.569,121.051,121.717,121.8,120.581,246877
2015-12-16 22:00:00,121.636,122.194,122.425,121.376,121.717,122.227,122.442,121.394,316935
2015-12-17 22:00:00,122.194,122.547,122.87,122.19,122.227,122.569,122.883,122.215,233412
2015-12-18 22:00:00,122.547,121.093,123.565,121.05,122.569,121.186,123.573,121.068,400543
2015-12-20 22:00:00,121.093,121.142,121.252,121.109,121.186,121.275,121.296,121.153,400
2015-12-21 22:00:00,121.142,121.148,121.499,120.833,121.275,121.245,121.512,120.846,208728
2015-12-22 22:00:00,121.148,121.054,121.306,120.716,121.245,121.088,121.316,120.731,181464
2015-12-23 22:00:00,121.054,120.903,121.13,120.807,121.088,120.927,121.146,120.82,123310
2015-12-24 22:00:00,120.903,120.263,120.977,120.244,120.927,120.284,120.995,120.253,112750
2015-12-27 22:00:00,120.263,120.247,120.337,120.247,120.284,120.372,120.416,120.356,45
2015-12-28 22:00:00,120.247,120.389,120.624,120.086,120.372,120.428,120.637,120.177,121833
2015-12-29 22:00:00,120.389,120.448,120.504,120.229,120.428,120.477,120.513,120.244,115961
2015-12-30 22:00:00,120.448,120.498,120.648,120.345,120.477,120.539,120.663,120.36,103410
2015-12-31 22:00:00,120.498,120.185,120.576,119.997,120.539,120.23,120.593,120.011,101940
2016-01-03 22:00:00,120.185,120.174,120.204,120.043,120.23,120.246,120.288,120.133,645
2016-01-04 22:00:00,120.174,119.424,120.459,118.696,120.246,119.465,120.474,118.711,299051
2016-01-05 22:00:00,119.424,119.046,119.693,118.787,119.465,119.071,119.708,118.8,264238
2016-01-06 22:00:00,119.046,118.456,119.163,118.244,119.071,118.479,119.18,118.259,341028
2016-01-07 22:00:00,118.456,117.646,118.75,117.323,118.479,117.685,118.763,117.336,419682
2016-01-08 22:00:00,117.646,117.195,118.812,117.192,117.685,117.288,118.879,117.275,432286
2016-01-10 22:00:00,117.195,117.18,117.28,117.18,117.288,117.251,117.315,117.223,939
2016-01-11 22:00:00,117.18,117.74,118.022,116.684,117.251,117.763,118.032,116.7,377373
2016-01-12 22:00:00,117.74,117.626,118.065,117.221,117.763,117.665,118.08,117.235,369537
2016-01-13 22:00:00,117.626,117.653,118.374,117.624,117.665,117.707,118.387,117.649,319172
2016-01-14 22:00:00,117.653,118.046,118.274,117.285,117.707,118.075,118.287,117.3,388553
2016-01-15 22:00:00,118.046,116.948,118.264,116.502,118.075,117.076,118.279,116.517,443292
2016-01-17 22:00:00,116.948,116.652,116.789,116.548,117.076,116.756,116.892,116.582,1046
2016-01-18 22:00:00,116.652,117.263,117.433,116.676,116.756,117.37,117.446,116.755,258123
2016-01-19 22:00:00,117.263,117.618,118.108,117.227,117.37,117.661,118.121,117.241,341692
2016-01-20 22:00:00,117.618,116.93,117.679,115.964,117.661,116.972,117.701,115.98,484595
2016-01-21 22:00:00,116.93,117.662,117.807,116.464,116.972,117.735,117.821,116.476,547653
2016-01-22 22:00:00,117.662,118.738,118.873,117.534,117.735,118.831,118.885,117.548,362812
2016-01-24 22:00:00,118.738,118.607,118.657,118.551,118.831,118.712,118.712,118.593,487
2016-01-25 22:00:00,118.607,118.279,118.849,118.165,118.712,118.307,118.863,118.181,314667
2016-01-26 22:00:00,118.279,118.396,118.615,117.649,118.307,118.435,118.629,117.662,284454
2016-01-27 22:00:00,118.396,118.646,119.063,118.036,118.435,118.713,119.081,118.05,355798
2016-01-28 22:00:00,118.646,118.8,118.985,118.408,118.713,118.84,118.999,118.423,329068
2016-01-29 22:00:00,118.8,121.113,121.682,118.478,118.84,121.144,121.696,118.508,552133
2016-01-31 22:00:00,121.113,121.318,121.362,121.207,121.144,121.357,121.4,121.237,1178
2016-02-01 22:00:00,121.318,120.958,121.481,120.673,121.357,121.02,121.5,120.686,280337
2016-02-02 22:00:00,120.958,119.952,121.029,119.831,121.02,119.986,121.069,119.846,301783
2016-02-03 22:00:00,119.952,117.873,120.039,117.046,119.986,117.935,120.053,117.062,509446
2016-02-04 22:00:00,117.873,116.749,118.235,116.521,117.935,116.789,118.249,116.534,490318
2016-02-05 22:00:00,116.749,116.792,117.423,116.285,116.789,116.845,117.436,116.316,426952
2016-02-07 22:00:00,116.792,116.773,116.884,116.773,116.845,116.882,116.989,116.821,521
2016-02-08 22:00:00,116.773,115.836,117.519,115.167,116.882,115.866,117.533,115.18,459921
2016-02-09 22:00:00,115.836,115.094,115.841,114.2,115.866,115.133,115.867,114.215,668595
2016-02-10 22:00:00,115.094,113.31,115.254,113.111,115.133,113.377,115.271,113.129,722893
2016-02-11 22:00:00,113.31,112.399,113.583,110.962,113.377,112.435,113.613,110.986,827952
2016-02-12 22:00:00,112.399,113.164,113.534,111.645,112.435,113.253,113.548,111.665,632747
2016-02-14 22:00:00,113.164,113.374,113.453,113.293,113.253,113.435,113.534,113.374,430
2016-02-15 22:00:00,113.374,114.551,114.725,113.265,113.435,114.638,114.739,113.279,344578
2016-02-16 22:00:00,114.551,114.027,114.869,113.588,114.638,114.12,114.883,113.601,390654
2016-02-17 22:00:00,114.027,114.068,114.498,113.368,114.12,114.139,114.512,113.382,388745
2016-02-18 22:00:00,114.068,113.218,114.315,113.136,114.139,113.27,114.331,113.152,335818
2016-02-19 22:00:00,113.218,112.533,113.369,112.298,113.27,112.601,113.387,112.315,349699
2016-02-21 22:00:00,112.533,112.539,112.578,112.392,112.601,112.601,112.603,112.433,1244
2016-02-22 22:00:00,112.539,112.847,113.382,112.418,112.601,112.957,113.395,112.436,275630
2016-02-23 22:00:00,112.847,112.082,113.046,111.767,112.957,112.121,113.061,111.781,378916
2016-02-24 22:00:00,112.082,112.161,112.258,111.035,112.121,112.191,112.274,111.05,382441
2016-02-25 22:00:00,112.161,112.982,113.016,111.891,112.191,113.019,113.032,111.906,378584
2016-02-26 22:00:00,112.982,113.958,113.984,112.554,113.019,113.999,114.006,112.567,329834
2016-02-28 22:00:00,113.958,113.934,113.956,113.831,113.999,113.995,113.997,113.871,690
2016-02-29 22:00:00,113.934,112.662,113.976,112.646,113.995,112.722,114.01,112.663,356742
2016-03-01 22:00:00,112.662,113.962,114.178,112.15,112.722,114.046,114.193,112.166,324664
2016-03-02 22:00:00,113.962,113.454,114.55,113.209,114.046,113.495,114.564,113.225,315696
2016-03-03 22:00:00,113.454,113.668,114.262,113.291,113.495,113.705,114.278,113.304,283600
2016-03-04 22:00:00,113.668,113.768,114.251,113.115,113.705,113.825,114.265,113.129,332130
2016-03-06 22:00:00,113.768,113.897,114.058,113.869,113.825,114.002,114.107,113.914,708
2016-03-07 22:00:00,113.897,113.422,113.923,113.218,114.002,113.526,114.003,113.232,251963
2016-03-08 22:00:00,113.422,112.61,113.514,112.418,113.526,112.644,113.53,112.431,302126
2016-03-09 22:00:00,112.61,113.312,113.448,112.219,112.644,113.404,113.463,112.233,292482
2016-03-10 22:00:00,113.312,113.129,114.439,112.596,113.404,113.236,114.455,112.615,485463
2016-03-11 22:00:00,113.129,113.784,113.912,112.748,113.236,113.881,113.927,112.765,293062
2016-03-13 21:00:00,113.784,113.93,113.978,113.843,113.881,113.973,114.027,113.928,538
2016-03-14 21:00:00,113.93,113.812,114.001,113.5,113.973,113.844,114.015,113.514,212098
2016-03-15 21:00:00,113.812,113.102,114.137,112.625,113.844,113.203,114.164,112.641,287264
2016-03-16 21:00:00,113.102,112.524,113.811,112.323,113.203,112.597,113.826,112.336,282507
2016-03-17 21:00:00,112.524,111.364,112.953,110.661,112.597,111.403,112.966,110.675,381788
2016-03-18 21:00:00,111.364,111.536,111.752,110.814,111.403,111.587,111.768,110.832,261420
2016-03-20 21:00:00,111.536,111.512,111.602,111.489,111.587,111.617,111.697,111.523,375
2016-03-21 21:00:00,111.512,111.932,111.97,111.212,111.617,111.967,111.986,111.227,177488
2016-03-22 21:00:00,111.932,112.33,112.485,111.371,111.967,112.42,112.499,111.385,269183
2016-03-23 21:00:00,112.33,112.352,112.901,112.134,112.42,112.389,112.915,112.15,235610
2016-03-24 21:00:00,112.352,112.893,113.001,112.287,112.389,112.911,113.014,112.303,169729
2016-03-25 21:00:00,112.893,113.023,113.317,112.741,112.911,113.123,113.334,112.766,114726
2016-03-27 21:00:00,113.023,113.155,113.217,113.081,113.123,113.217,113.254,113.162,210
2016-03-28 21:00:00,113.155,113.425,113.681,113.104,113.217,113.477,113.694,113.156,113287
2016-03-29 21:00:00,113.425,112.656,113.797,112.606,113.477,112.701,113.811,112.619,206594
2016-03-30 21:00:00,112.656,112.397,112.798,112.011,112.701,112.449,112.818,112.025,232382
2016-03-31 21:00:00,112.397,112.548,112.656,112.103,112.449,112.577,112.668,112.118,217719
2016-04-01 21:00:00,112.548,111.593,112.575,111.579,112.577,111.671,112.592,111.593,279788
2016-04-03 21:00:00,111.593,111.588,111.702,111.549,111.671,111.661,111.794,111.581,308
2016-04-04 21:00:00,111.588,111.314,111.79,111.09,111.661,111.369,111.81,111.104,219345
2016-04-05 21:00:00,111.314,110.303,111.342,109.933,111.369,110.364,111.373,109.952,326160
2016-04-06 21:00:00,110.303,109.782,110.635,109.332,110.364,109.803,110.653,109.349,290141
2016-04-07 21:00:00,109.782,108.169,109.897,107.659,109.803,108.253,109.917,107.676,396866
2016-04-08 21:00:00,108.169,108.042,109.092,108.014,108.253,108.109,109.106,108.086,301087
2016-04-10 21:00:00,108.042,107.926,108.042,107.814,108.109,108.011,108.132,107.847,646
2016-04-11 21:00:00,107.926,107.93,108.435,107.624,108.011,107.961,108.448,107.64,281275
2016-04-12 21:00:00,107.93,108.522,108.781,107.864,107.961,108.56,108.795,107.88,241399
2016-04-13 21:00:00,108.522,109.326,109.399,108.499,108.56,109.351,109.413,108.515,220981
2016-04-14 21:00:00,109.326,109.368,109.541,108.889,109.351,109.432,109.553,108.905,218052
2016-04-15 21:00:00,109.368,108.738,109.727,108.594,109.432,108.785,109.742,108.608,196633
2016-04-17 21:00:00,108.738,108.17,108.298,107.692,108.785,108.219,108.37,107.797,1872
2016-04-18 21:00:00,108.17,108.8,108.981,107.83,108.219,108.837,108.995,107.845,252786
2016-04-19 21:00:00,108.8,109.186,109.481,108.736,108.837,109.223,109.494,108.761,213416
2016-04-20 21:00:00,109.186,109.83,109.873,108.755,109.223,109.869,109.887,108.768,214182
2016-04-21 21:00:00,109.83,109.445,109.891,109.316,109.869,109.477,109.906,109.329,258179
2016-04-22 21:00:00,109.445,111.782,111.8,109.255,109.477,111.809,111.847,109.269,300997
2016-04-24 21:00:00,111.782,111.845,111.892,111.374,111.809,111.873,111.934,111.425,986
2016-04-25 21:00:00,111.845,111.178,111.874,110.833,111.873,111.23,111.903,110.849,268225
2016-04-26 21:00:00,111.178,111.304,111.468,110.664,111.23,111.326,111.482,110.678,241128
2016-04-27 21:00:00,111.304,111.42,111.752,111.021,111.326,111.529,111.765,111.035,242553
2016-04-28 21:00:00,111.42,108.079,111.876,107.858,111.529,108.143,111.893,107.876,451588
2016-04-29 21:00:00,108.079,106.277,108.194,106.271,108.143,106.381,108.209,106.289,344106
2016-05-01 21:00:00,106.277,106.218,106.454,106.184,106.381,106.256,106.504,106.223,1216
2016-05-02 21:00:00,106.218,106.398,106.812,106.13,106.256,106.42,106.828,106.148,294169
2016-05-03 21:00:00,106.398,106.549,106.675,105.543,106.42,106.651,106.689,105.555,261263
2016-05-04 21:00:00,106.549,106.969,107.449,106.24,106.651,107.053,107.493,106.255,293964
2016-05-05 21:00:00,106.969,107.245,107.494,106.796,107.053,107.265,107.508,106.812,213689
2016-05-06 21:00:00,107.245,107.094,107.415,106.428,107.265,107.121,107.429,106.446,275743
2016-05-08 21:00:00,107.094,107.044,107.089,107.007,107.121,107.085,107.15,107.028,506
2016-05-09 21:00:00,107.044,108.306,108.6,107.03,107.085,108.327,108.613,107.079,230965
2016-05-10 21:00:00,108.306,109.252,109.342,108.267,108.327,109.279,109.358,108.282,244278
2016-05-11 21:00:00,109.252,108.378,109.364,108.363,109.279,108.447,109.385,108.379,229064
2016-05-12 21:00:00,108.378,108.975,109.39,108.22,108.447,109.057,109.403,108.234,256106
2016-05-13 21:00:00,108.975,108.595,109.552,108.507,109.057,108.694,109.563,108.524,292972
2016-05-15 21:00:00,108.595,108.586,108.703,108.549,108.694,108.659,108.796,108.61,405
2016-05-16 21:00:00,108.586,109.007,109.089,108.457,108.659,109.033,109.103,108.477,175801
2016-05-17 21:00:00,109.007,109.124,109.647,108.832,109.033,109.163,109.671,108.847,223850
2016-05-18 21:00:00,109.124,110.186,110.25,108.716,109.163,110.204,110.265,108.731,277015
2016-05-19 21:00:00,110.186,109.947,110.379,109.692,110.204,109.978,110.393,109.705,274476
2016-05-20 21:00:00,109.947,110.092,110.582,109.843,109.978,110.179,110.595,109.856,214126
2016-05-22 21:00:00,110.092,110.098,110.17,110.068,110.179,110.195,110.233,110.126,489
2016-05-23 21:00:00,110.098,109.228,110.234,109.104,110.195,109.247,110.251,109.119,198588
2016-05-24 21:00:00,109.228,109.985,110.123,109.163,109.247,110.005,110.137,109.176,177737
2016-05-25 21:00:00,109.985,110.156,110.442,109.857,110.005,110.227,110.456,109.872,172069
2016-05-26 21:00:00,110.156,109.745,110.225,109.411,110.227,109.777,110.239,109.425,208205
2016-05-27 21:00:00,109.745,110.181,110.441,109.467,109.777,110.289,110.455,109.482,183032
2016-05-29 21:00:00,110.181,110.406,110.466,110.309,110.289,110.429,110.503,110.342,975
2016-05-30 21:00:00,110.406,111.099,111.443,110.351,110.429,111.139,111.455,110.38,189724
2016-05-31 21:00:00,111.099,110.694,111.346,110.495,111.139,110.763,111.357,110.51,249495
2016-06-01 21:00:00,110.694,109.526,110.826,109.045,110.763,109.549,110.839,109.059,336781
2016-06-02 21:00:00,109.526,108.861,109.581,108.518,109.549,108.885,109.595,108.533,311079
2016-06-03 21:00:00,108.861,106.532,109.131,106.5,108.885,106.559,109.144,106.517,362114
2016-06-05 21:00:00,106.532,106.559,106.69,106.475,106.559,106.604,106.762,106.534,1154
2016-06-06 21:00:00,106.559,107.541,107.65,106.353,106.604,107.566,107.664,106.386,386594
2016-06-07 21:00:00,107.541,107.323,107.898,107.147,107.566,107.394,107.91,107.159,278939
2016-06-08 21:00:00,107.323,106.981,107.381,106.578,107.394,107.008,107.403,106.59,300710
2016-06-09 21:00:00,106.981,107.067,107.171,106.247,107.008,107.129,107.184,106.261,332539
2016-06-10 21:00:00,107.067,106.91,107.255,106.551,107.129,106.955,107.269,106.564,347711
2016-06-12 21:00:00,106.91,106.794,106.906,106.726,106.955,106.895,106.971,106.755,529
2016-06-13 21:00:00,106.794,106.213,106.843,105.73,106.895,106.301,106.897,105.743,439784
2016-06-14 21:00:00,106.213,106.083,106.415,105.622,106.301,106.137,106.429,105.635,403524
2016-06-15 21:00:00,106.083,105.999,106.391,105.423,106.137,106.016,106.403,105.439,371776
2016-06-16 21:00:00,105.999,104.245,106.021,103.541,106.016,104.274,106.057,103.56,592886
2016-06-17 21:00:00,104.245,104.077,104.825,104.035,104.274,104.171,104.836,104.091,380385
2016-06-19 21:00:00,104.077,104.701,104.701,104.293,104.171,104.728,104.747,104.385,1166
2016-06-20 21:00:00,104.701,103.923,104.839,103.777,104.728,103.954,104.852,103.791,352197
2016-06-21 21:00:00,103.923,104.719,105.052,103.574,103.954,104.766,105.068,103.59,375112
2016-06-22 21:00:00,104.719,104.399,104.846,104.308,104.766,104.435,104.859,104.321,321957
2016-06-23 21:00:00,104.399,106.119,106.152,103.951,104.435,106.181,106.194,104.03,409386
2016-06-24 21:00:00,106.119,102.193,106.806,98.781,106.181,102.446,106.88,99.025,670428
2016-06-26 21:00:00,102.193,101.513,102.05,101.503,102.446,101.548,102.112,101.548,1548
2016-06-27 21:00:00,101.513,101.971,102.472,101.393,101.548,102.007,102.49,101.41,429184
2016-06-28 21:00:00,101.971,102.742,102.835,101.551,102.007,102.774,102.849,101.567,295245
2016-06-29 21:00:00,102.742,102.818,102.93,102.165,102.774,102.851,102.945,102.182,301153
2016-06-30 21:00:00,102.818,103.172,103.286,102.349,102.851,103.239,103.301,102.366,343071
2016-07-01 21:00:00,103.172,102.458,103.389,102.436,103.239,102.535,103.405,102.449,263436
2016-07-03 21:00:00,102.458,102.588,102.603,102.413,102.535,102.645,102.655,102.477,69
2016-07-04 21:00:00,102.588,102.514,102.798,102.418,102.645,102.616,102.811,102.433,185372
2016-07-05 21:00:00,102.514,101.7,102.583,101.445,102.616,101.775,102.621,101.457,263031
2016-07-06 21:00:00,101.7,101.294,101.754,100.189,101.775,101.335,101.777,100.207,375907
2016-07-07 21:00:00,101.294,100.768,101.396,100.59,101.335,100.82,101.413,100.604,280715
2016-07-08 21:00:00,100.768,100.563,101.278,99.979,100.82,100.616,101.296,100.002,310218
2016-07-10 21:00:00,100.563,100.593,100.676,100.269,100.616,100.666,100.711,100.347,798
2016-07-11 21:00:00,100.593,102.765,102.888,100.515,100.666,102.824,102.9,100.551,222705
2016-07-12 21:00:00,102.765,104.665,104.981,102.444,102.824,104.706,104.993,102.457,432306
2016-07-13 21:00:00,104.665,104.475,104.872,103.896,104.706,104.496,104.885,103.912,414941
2016-07-14 21:00:00,104.475,105.335,105.931,103.965,104.496,105.353,105.944,103.979,477896
2016-07-15 21:00:00,105.335,104.798,106.311,104.623,105.353,104.903,106.324,104.656,495877
2016-07-17 21:00:00,104.798,105.332,105.524,105.169,104.903,105.377,105.595,105.25,1594
2016-07-18 21:00:00,105.332,106.145,106.256,105.266,105.377,106.167,106.27,105.281,376149
2016-07-19 21:00:00,106.145,106.096,106.528,105.639,106.167,106.146,106.54,105.655,273534
2016-07-20 21:00:00,106.096,106.854,107.014,105.826,106.146,106.926,107.027,105.839,273759
2016-07-21 21:00:00,106.854,105.805,107.488,105.412,106.926,105.824,107.504,105.427,419365
2016-07-22 21:00:00,105.805,106.006,106.397,105.561,105.824,106.095,106.409,105.573,327465
2016-07-24 21:00:00,106.006,106.112,106.324,106.075,106.095,106.197,106.385,106.154,532
2016-07-25 21:00:00,106.112,105.79,106.717,105.734,106.197,105.814,106.734,105.749,153612
2016-07-26 21:00:00,105.79,104.612,105.885,103.987,105.814,104.718,105.903,104.001,265414
2016-07-27 21:00:00,104.612,105.379,106.535,104.608,104.718,105.403,106.556,104.651,307430
2016-07-28 21:00:00,105.379,105.244,105.497,104.466,105.403,105.289,105.514,104.495,218578
2016-07-29 21:00:00,105.244,102.004,105.602,101.965,105.289,102.085,105.686,101.981,426826
2016-07-31 21:00:00,102.004,102.274,102.355,102.1,102.085,102.375,102.394,102.19,441
2016-08-01 21:00:00,102.274,102.379,102.677,102.001,102.375,102.404,102.693,102.021,158802
2016-08-02 21:00:00,102.379,100.884,102.824,100.672,102.404,100.909,102.843,100.687,202524
2016-08-03 21:00:00,100.884,101.225,101.565,100.742,100.909,101.257,101.577,100.758,175239
2016-08-04 21:00:00,101.225,101.199,101.659,100.855,101.257,101.237,101.676,100.87,158848
2016-08-05 21:00:00,101.199,101.786,102.06,100.865,101.237,101.877,102.072,100.882,149191
2016-08-07 21:00:00,101.786,101.968,102.159,101.692,101.877,102.037,102.207,101.752,455
2016-08-08 21:00:00,101.968,102.43,102.649,101.852,102.037,102.457,102.663,101.894,114359
2016-08-09 21:00:00,102.43,101.861,102.522,101.782,102.457,101.907,102.537,101.796,101315
2016-08-10 21:00:00,101.861,101.254,101.951,100.96,101.907,101.331,101.965,100.974,142462
2016-08-11 21:00:00,101.254,101.926,102.048,101.004,101.331,101.967,102.063,101.035,110228
2016-08-12 21:00:00,101.926,101.262,102.265,100.823,101.967,101.353,102.281,100.834,160432
2016-08-14 21:00:00,101.262,101.109,101.109,101.102,101.353,101.162,101.163,101.145,4
2016-08-15 21:00:00,101.109,101.244,101.449,100.864,101.162,101.267,101.463,100.878,121859
2016-08-16 21:00:00,101.244,100.291,101.284,99.533,101.267,100.323,101.298,99.55,221094
2016-08-17 21:00:00,100.291,100.259,101.157,100.03,100.323,100.3,101.174,100.048,207410
2016-08-18 21:00:00,100.259,99.87,100.514,99.638,100.3,99.905,100.517,99.654,221509
2016-08-19 21:00:00,99.87,100.168,100.453,99.866,99.905,100.25,100.468,99.887,162789
2016-08-21 21:00:00,100.168,100.765,100.892,100.384,100.25,100.804,100.937,100.445,1362
2016-08-22 21:00:00,100.765,100.315,100.928,100.206,100.804,100.344,100.942,100.219,179860
2016-08-23 21:00:00,100.315,100.225,100.383,99.932,100.344,100.254,100.402,99.946,156386
2016-08-24 21:00:00,100.225,100.435,100.603,100.085,100.254,100.466,100.619,100.101,139775
2016-08-25 21:00:00,100.435,100.513,100.609,100.295,100.466,100.545,100.625,100.31,116065
2016-08-26 21:00:00,100.513,101.753,101.938,100.051,100.545,101.861,101.951,100.07,232340
2016-08-28 21:00:00,101.753,102.04,102.119,101.847,101.861,102.094,102.151,101.907,581
2016-08-29 21:00:00,102.04,101.9,102.386,101.822,102.094,101.934,102.399,101.845,151826
2016-08-30 21:00:00,101.9,102.936,103.13,101.742,101.934,102.991,103.143,101.759,162551
2016-08-31 21:00:00,102.936,103.415,103.525,102.853,102.991,103.433,103.541,102.866,161395
2016-09-01 21:00:00,103.415,103.22,103.992,103.052,103.433,103.25,104.005,103.067,185473
2016-09-02 21:00:00,103.22,103.868,104.314,102.793,103.25,103.972,104.329,102.812,251236
2016-09-04 21:00:00,103.868,104.075,104.083,103.834,103.972,104.144,104.153,103.918,231
2016-09-05 21:00:00,104.075,103.392,104.133,103.139,104.144,103.457,104.179,103.154,140874
2016-09-06 21:00:00,103.392,101.999,103.801,101.925,103.457,102.037,103.816,101.94,211733
2016-09-07 21:00:00,101.999,101.728,102.119,101.192,102.037,101.755,102.143,101.21,194617
